"","team","team_name","year","total","home","away","week","weekly_attendance"
"2309","Denver","Broncos",2004,1140618,601031,539587,14,75027
"2310","Denver","Broncos",2004,1140618,601031,539587,15,77702
"2311","Denver","Broncos",2004,1140618,601031,539587,16,68809
"2312","Denver","Broncos",2004,1140618,601031,539587,17,75149
"2313","Detroit","Lions",2004,1043481,499162,544319,1,61535
"2314","Detroit","Lions",2004,1043481,499162,544319,2,61465
"2315","Detroit","Lions",2004,1043481,499162,544319,3,62472
"2316","Detroit","Lions",2004,1043481,499162,544319,4,NA
"2317","Detroit","Lions",2004,1043481,499162,544319,5,70434
"2318","Detroit","Lions",2004,1043481,499162,544319,6,62938
"2319","Detroit","Lions",2004,1043481,499162,544319,7,78841
"2320","Detroit","Lions",2004,1043481,499162,544319,8,63616
"2321","Detroit","Lions",2004,1043481,499162,544319,9,62657
"2322","Detroit","Lions",2004,1043481,499162,544319,10,66431
"2323","Detroit","Lions",2004,1043481,499162,544319,11,64156
"2324","Detroit","Lions",2004,1043481,499162,544319,12,63107
"2325","Detroit","Lions",2004,1043481,499162,544319,13,62262
"2326","Detroit","Lions",2004,1043481,499162,544319,14,70497
"2327","Detroit","Lions",2004,1043481,499162,544319,15,62337
"2328","Detroit","Lions",2004,1043481,499162,544319,16,61924
"2329","Detroit","Lions",2004,1043481,499162,544319,17,68809
"2330","Green Bay","Packers",2004,1112569,564400,548169,1,73656
"2331","Green Bay","Packers",2004,1112569,564400,548169,2,70688
"2332","Green Bay","Packers",2004,1112569,564400,548169,3,57280
"2333","Green Bay","Packers",2004,1112569,564400,548169,4,70623
"2334","Green Bay","Packers",2004,1112569,564400,548169,5,70420
"2335","Green Bay","Packers",2004,1112569,564400,548169,6,62938
"2336","Green Bay","Packers",2004,1112569,564400,548169,7,70679
"2337","Green Bay","Packers",2004,1112569,564400,548169,8,89295
"2338","Green Bay","Packers",2004,1112569,564400,548169,9,NA
"2339","Green Bay","Packers",2004,1112569,564400,548169,10,70671
"2340","Green Bay","Packers",2004,1112569,564400,548169,11,70769
"2341","Green Bay","Packers",2004,1112569,564400,548169,12,70385
"2342","Green Bay","Packers",2004,1112569,564400,548169,13,67723
"2343","Green Bay","Packers",2004,1112569,564400,548169,14,70497
"2344","Green Bay","Packers",2004,1112569,564400,548169,15,70437
"2345","Green Bay","Packers",2004,1112569,564400,548169,16,64311
"2346","Green Bay","Packers",2004,1112569,564400,548169,17,62197
"2347","Houston","Texans",2004,1110049,565192,544857,1,70255
"2348","Houston","Texans",2004,1110049,565192,544857,2,61465
"2349","Houston","Texans",2004,1110049,565192,544857,3,77433
"2350","Houston","Texans",2004,1110049,565192,544857,4,70741
"2351","Houston","Texans",2004,1110049,565192,544857,5,70718
"2352","Houston","Texans",2004,1110049,565192,544857,6,68932
"2353","Houston","Texans",2004,1110049,565192,544857,7,NA
"2354","Houston","Texans",2004,1110049,565192,544857,8,70502
"2355","Houston","Texans",2004,1110049,565192,544857,9,74292
"2356","Houston","Texans",2004,1110049,565192,544857,10,56511
"2357","Houston","Texans",2004,1110049,565192,544857,11,70769
"2358","Houston","Texans",2004,1110049,565192,544857,12,70721
"2359","Houston","Texans",2004,1110049,565192,544857,13,77875
"2360","Houston","Texans",2004,1110049,565192,544857,14,70762
"2361","Houston","Texans",2004,1110049,565192,544857,15,62122
"2362","Houston","Texans",2004,1110049,565192,544857,16,66227
"2363","Houston","Texans",2004,1110049,565192,544857,17,70724
"2364","Indianapolis","Colts",2004,1016831,456791,560040,1,68756
"2365","Indianapolis","Colts",2004,1016831,456791,560040,2,68932
"2366","Indianapolis","Colts",2004,1016831,456791,560040,3,57280
"2367","Indianapolis","Colts",2004,1016831,456791,560040,4,73114
"2368","Indianapolis","Colts",2004,1016831,456791,560040,5,57230
"2369","Indianapolis","Colts",2004,1016831,456791,560040,6,NA
"2370","Indianapolis","Colts",2004,1016831,456791,560040,7,56615
"2371","Indianapolis","Colts",2004,1016831,456791,560040,8,78312
"2372","Indianapolis","Colts",2004,1016831,456791,560040,9,57307
"2373","Indianapolis","Colts",2004,1016831,456791,560040,10,56511
"2374","Indianapolis","Colts",2004,1016831,456791,560040,11,61908
"2375","Indianapolis","Colts",2004,1016831,456791,560040,12,63107
"2376","Indianapolis","Colts",2004,1016831,456791,560040,13,57278
"2377","Indianapolis","Colts",2004,1016831,456791,560040,14,70762
"2378","Indianapolis","Colts",2004,1016831,456791,560040,15,57240
"2379","Indianapolis","Colts",2004,1016831,456791,560040,16,57330
"2380","Indianapolis","Colts",2004,1016831,456791,560040,17,75149
"2381","Jacksonville","Jaguars",2004,1051556,555464,496092,1,72389
"2382","Jacksonville","Jaguars",2004,1051556,555464,496092,2,69127
"2383","Jacksonville","Jaguars",2004,1051556,555464,496092,3,68932
"2384","Jacksonville","Jaguars",2004,1051556,555464,496092,4,73114
"2385","Jacksonville","Jaguars",2004,1051556,555464,496092,5,52101
"2386","Jacksonville","Jaguars",2004,1051556,555464,496092,6,66413
"2387","Jacksonville","Jaguars",2004,1051556,555464,496092,7,56615
"2388","Jacksonville","Jaguars",2004,1051556,555464,496092,8,70502
"2389","Jacksonville","Jaguars",2004,1051556,555464,496092,9,NA
"2390","Jacksonville","Jaguars",2004,1051556,555464,496092,10,66431
"2391","Jacksonville","Jaguars",2004,1051556,555464,496092,11,69703
"2392","Jacksonville","Jaguars",2004,1051556,555464,496092,12,64004
"2393","Jacksonville","Jaguars",2004,1051556,555464,496092,13,76877
"2394","Jacksonville","Jaguars",2004,1051556,555464,496092,14,67572
"2395","Jacksonville","Jaguars",2004,1051556,555464,496092,15,70437
"2396","Jacksonville","Jaguars",2004,1051556,555464,496092,16,66227
"2397","Jacksonville","Jaguars",2004,1051556,555464,496092,17,41112
"2398","Kansas City","Chiefs",2004,1150728,623010,527718,1,75939
"2399","Kansas City","Chiefs",2004,1150728,623010,527718,2,78136
"2400","Kansas City","Chiefs",2004,1150728,623010,527718,3,77433
"2401","Kansas City","Chiefs",2004,1150728,623010,527718,4,69827
"2402","Kansas City","Chiefs",2004,1150728,623010,527718,5,NA
"2403","Kansas City","Chiefs",2004,1150728,623010,527718,6,66413
"2404","Kansas City","Chiefs",2004,1150728,623010,527718,7,78260
"2405","Kansas City","Chiefs",2004,1150728,623010,527718,8,78312
"2406","Kansas City","Chiefs",2004,1150728,623010,527718,9,65495
"2407","Kansas City","Chiefs",2004,1150728,623010,527718,10,64900
"2408","Kansas City","Chiefs",2004,1150728,623010,527718,11,78431
"2409","Kansas City","Chiefs",2004,1150728,623010,527718,12,77447
"2410","Kansas City","Chiefs",2004,1150728,623010,527718,13,51292
"2411","Kansas City","Chiefs",2004,1150728,623010,527718,14,68932
"2412","Kansas City","Chiefs",2004,1150728,623010,527718,15,77702
"2413","Kansas City","Chiefs",2004,1150728,623010,527718,16,77289
"2414","Kansas City","Chiefs",2004,1150728,623010,527718,17,64920
"2415","Miami","Dolphins",2004,1143869,580808,563061,1,69987
"2416","Miami","Dolphins",2004,1143869,580808,563061,2,65705
"2417","Miami","Dolphins",2004,1143869,580808,563061,3,72225
"2418","Miami","Dolphins",2004,1143869,580808,563061,4,73157
"2419","Miami","Dolphins",2004,1143869,580808,563061,5,68756
"2420","Miami","Dolphins",2004,1143869,580808,563061,6,72714
"2421","Miami","Dolphins",2004,1143869,580808,563061,7,72945
"2422","Miami","Dolphins",2004,1143869,580808,563061,8,78216
"2423","Miami","Dolphins",2004,1143869,580808,563061,9,72612
"2424","Miami","Dolphins",2004,1143869,580808,563061,10,NA
"2425","Miami","Dolphins",2004,1143869,580808,563061,11,66644
"2426","Miami","Dolphins",2004,1143869,580808,563061,12,66156
"2427","Miami","Dolphins",2004,1143869,580808,563061,13,73084
"2428","Miami","Dolphins",2004,1143869,580808,563061,14,75027
"2429","Miami","Dolphins",2004,1143869,580808,563061,15,73629
"2430","Miami","Dolphins",2004,1143869,580808,563061,16,73169
"2431","Miami","Dolphins",2004,1143869,580808,563061,17,69843
"2432","Minnesota","Vikings",2004,1045505,512969,532536,1,64105
"2433","Minnesota","Vikings",2004,1045505,512969,532536,2,67676
"2434","Minnesota","Vikings",2004,1045505,512969,532536,3,64163
"2435","Minnesota","Vikings",2004,1045505,512969,532536,4,NA
"2436","Minnesota","Vikings",2004,1045505,512969,532536,5,70718
"2437","Minnesota","Vikings",2004,1045505,512969,532536,6,64900
"2438","Minnesota","Vikings",2004,1045505,512969,532536,7,64108
"2439","Minnesota","Vikings",2004,1045505,512969,532536,8,64012
"2440","Minnesota","Vikings",2004,1045505,512969,532536,9,57307
"2441","Minnesota","Vikings",2004,1045505,512969,532536,10,70671
"2442","Minnesota","Vikings",2004,1045505,512969,532536,11,64156
"2443","Minnesota","Vikings",2004,1045505,512969,532536,12,64004
"2444","Minnesota","Vikings",2004,1045505,512969,532536,13,62051
"2445","Minnesota","Vikings",2004,1045505,512969,532536,14,64110
"2446","Minnesota","Vikings",2004,1045505,512969,532536,15,62337
"2447","Minnesota","Vikings",2004,1045505,512969,532536,16,64311
"2448","Minnesota","Vikings",2004,1045505,512969,532536,17,76876
"2449","New England","Patriots",2004,1108210,550048,558162,1,68756
"2450","New England","Patriots",2004,1108210,550048,558162,2,51557
"2451","New England","Patriots",2004,1108210,550048,558162,3,NA
"2452","New England","Patriots",2004,1108210,550048,558162,4,72698
"2453","New England","Patriots",2004,1108210,550048,558162,5,68756
"2454","New England","Patriots",2004,1108210,550048,558162,6,68756
"2455","New England","Patriots",2004,1108210,550048,558162,7,68756
"2456","New England","Patriots",2004,1108210,550048,558162,8,64737
"2457","New England","Patriots",2004,1108210,550048,558162,9,66107
"2458","New England","Patriots",2004,1108210,550048,558162,10,68756
"2459","New England","Patriots",2004,1108210,550048,558162,11,78431
"2460","New England","Patriots",2004,1108210,550048,558162,12,68756
"2461","New England","Patriots",2004,1108210,550048,558162,13,73028
"2462","New England","Patriots",2004,1108210,550048,558162,14,68756
"2463","New England","Patriots",2004,1108210,550048,558162,15,73629
"2464","New England","Patriots",2004,1108210,550048,558162,16,77975
"2465","New England","Patriots",2004,1108210,550048,558162,17,68756
"2466","New Orleans","Saints",2004,985096,513178,471918,1,64900
"2467","New Orleans","Saints",2004,985096,513178,471918,2,64900
"2468","New Orleans","Saints",2004,985096,513178,471918,3,65856
"2469","New Orleans","Saints",2004,985096,513178,471918,4,28109
"2470","New Orleans","Saints",2004,985096,513178,471918,5,64900
"2471","New Orleans","Saints",2004,985096,513178,471918,6,64900
"2472","New Orleans","Saints",2004,985096,513178,471918,7,45337
"2473","New Orleans","Saints",2004,985096,513178,471918,8,NA
"2474","New Orleans","Saints",2004,985096,513178,471918,9,59662
"2475","New Orleans","Saints",2004,985096,513178,471918,10,64900
"2476","New Orleans","Saints",2004,985096,513178,471918,11,64900
"2477","New Orleans","Saints",2004,985096,513178,471918,12,70521
"2478","New Orleans","Saints",2004,985096,513178,471918,13,58878
"2479","New Orleans","Saints",2004,985096,513178,471918,14,64056
"2480","New Orleans","Saints",2004,985096,513178,471918,15,65075
"2481","New Orleans","Saints",2004,985096,513178,471918,16,64900
"2482","New Orleans","Saints",2004,985096,513178,471918,17,73302
"2483","New York","Giants",2004,1160690,629874,530816,1,67532
"2484","New York","Giants",2004,1160690,629874,530816,2,78767
"2485","New York","Giants",2004,1160690,629874,530816,3,78521
"2486","New York","Giants",2004,1160690,629874,530816,4,70623
"2487","New York","Giants",2004,1160690,629874,530816,5,64018
"2488","New York","Giants",2004,1160690,629874,530816,6,NA
"2489","New York","Giants",2004,1160690,629874,530816,7,78841
"2490","New York","Giants",2004,1160690,629874,530816,8,64012
"2491","New York","Giants",2004,1160690,629874,530816,9,78786
"2492","New York","Giants",2004,1160690,629874,530816,10,42297
"2493","New York","Giants",2004,1160690,629874,530816,11,78793
"2494","New York","Giants",2004,1160690,629874,530816,12,78830
"2495","New York","Giants",2004,1160690,629874,530816,13,87872
"2496","New York","Giants",2004,1160690,629874,530816,14,69856
"2497","New York","Giants",2004,1160690,629874,530816,15,78836
"2498","New York","Giants",2004,1160690,629874,530816,16,64606
"2499","New York","Giants",2004,1160690,629874,530816,17,78500
"2500","New York","Jets",2004,1132803,623181,509622,1,77230
"2501","New York","Jets",2004,1132803,623181,509622,2,57310
"2502","New York","Jets",2004,1132803,623181,509622,3,NA
"2503","New York","Jets",2004,1132803,623181,509622,4,73157
"2504","New York","Jets",2004,1132803,623181,509622,5,77976
"2505","New York","Jets",2004,1132803,623181,509622,6,78189
"2506","New York","Jets",2004,1132803,623181,509622,7,68756
"2507","New York","Jets",2004,1132803,623181,509622,8,78216
"2508","New York","Jets",2004,1132803,623181,509622,9,72574
"2509","New York","Jets",2004,1132803,623181,509622,10,77826
"2510","New York","Jets",2004,1132803,623181,509622,11,72547
"2511","New York","Jets",2004,1132803,623181,509622,12,35820
"2512","New York","Jets",2004,1132803,623181,509622,13,77875
"2513","New York","Jets",2004,1132803,623181,509622,14,63581
"2514","New York","Jets",2004,1132803,623181,509622,15,77894
"2515","New York","Jets",2004,1132803,623181,509622,16,77975
"2516","New York","Jets",2004,1132803,623181,509622,17,65877
"2517","Oakland","Raiders",2004,957623,405936,551687,1,60147
"2518","Oakland","Raiders",2004,957623,405936,551687,2,53610
"2519","Oakland","Raiders",2004,957623,405936,551687,3,60874
